epoch,test_acc,train_acc,test_clik,train_clik,test_plik,train_plik
72,0.11376953125,0.11226174645390072,-0.2301011,-0.230116,11151.812881319758,-354.13609328961684
73,0.11376953125,0.11226174645390072,-0.2301011,-0.23011597,11151.741528130005,-354.20549335436954
74,0.11376953125,0.11226174645390072,-0.23010108,-0.230116,11151.75380379315,-354.1954149568501
75,0.11376953125,0.11226174645390072,-0.23010111,-0.23011597,11151.695460178482,-354.2515613058931
76,0.11376953125,0.11226174645390072,-0.23010111,-0.23011594,11151.684096782394,-354.2609715769813
77,0.11376953125,0.11226174645390072,-0.23010103,-0.23011594,11151.636605342832,-354.3091954384181
78,0.11376953125,0.11226174645390072,-0.23010114,-0.230116,11151.58849357581,-354.3599927523155
79,0.11376953125,0.11226174645390072,-0.23010115,-0.23011594,11151.722152404614,-354.22242767351054
80,0.11376953125,0.11226174645390072,-0.23010111,-0.23011597,11151.612626025006,-354.33439545936926
81,0.11376953125,0.11226174645390072,-0.2301011,-0.23011601,11151.56515411764,-354.3847970542356
82,0.11376953125,0.11226174645390072,-0.23010111,-0.23011604,11151.581379880594,-354.3695478537811
83,0.11376953125,0.11226174645390072,-0.23010111,-0.230116,11151.48321283841,-354.4657617709654
84,0.11376953125,0.11226174645390072,-0.2301011,-0.230116,11151.635646551114,-354.3133280582606
85,0.11376953125,0.11226174645390072,-0.23010105,-0.23011604,11151.578969964095,-354.37244605152955
86,0.11376953125,0.11226174645390072,-0.23010114,-0.23011601,11151.530381491419,-354.41908139920633
87,0.11376953125,0.11226174645390072,-0.23010115,-0.23011597,11151.45074252562,-354.4957906775053
88,0.11376953125,0.11226174645390072,-0.23010111,-0.23011594,11151.534982115623,-354.4100862437517
89,0.11376953125,0.11226174645390072,-0.23010115,-0.230116,11151.35481054891,-354.5936757792151
90,0.11376953125,0.11226174645390072,-0.23010114,-0.23011597,11151.342418992592,-354.6041142105332
91,0.11376953125,0.11226174645390072,-0.2301011,-0.23011594,11151.237198800363,-354.70786955901167
92,0.11376953125,0.11226174645390072,-0.23010108,-0.2301159,11151.238463292888,-354.7048960821121
93,0.11376953125,0.11226174645390072,-0.23010111,-0.2301159,11151.134001946255,-354.80911328812
94,0.11376953125,0.11226174645390072,-0.23010114,-0.2301159,11151.124302434426,-354.8183245186992
95,0.11376953125,0.11226174645390072,-0.23010114,-0.2301159,11151.172446870465,-354.77018008265986
96,0.11376953125,0.11226174645390072,-0.2301011,-0.230116,11151.017908240696,-354.93106636867924
97,0.11376953125,0.11226174645390072,-0.23010111,-0.230116,11151.047034422798,-354.9019401865771
98,0.11376953125,0.11226174645390072,-0.23010114,-0.23011594,11150.87552246328,-355.0690576148445
99,0.11376953125,0.11226174645390072,-0.23010114,-0.23011601,11150.868755404226,-355.08070748639875
100,0.11376953125,0.11226174645390072,-0.23010117,-0.23011601,11150.997368275815,-354.95185047418454
